Order Date,Region,Product Category,Sales,Profit,Month,Year
2012-02-14,Northwest Territories,Office Supplies,225.16,-33.69,Feb,2012
2010-07-03,Northwest Territories,Furniture,205.33,10.68,Jul,2010
2011-05-16,Northwest Territories,Office Supplies,1368.14,171.26,May,2011
2010-03-07,Northwest Territories,Office Supplies,2475.83,752.37,Mar,2010
2009-04-27,Northwest Territories,Technology,2205.7585,337.04,Apr,2009
2012-04-07,Northwest Territories,Office Supplies,524.2,158.98,Apr,2012
2010-12-31,Northwest Territories,Office Supplies,6553.45,2969.81,Dec,2010
2010-02-02,Northwest Territories,Office Supplies,497.14,240.41,Feb,2010
2010-02-02,Northwest Territories,Office Supplies,917.39,393.41,Feb,2010
2012-04-15,Northwest Territories,Office Supplies,110.67,-43.75,Apr,2012
2012-04-15,Northwest Territories,Technology,1163.123,83.84,Apr,2012
2010-05-19,Northwest Territories,Office Supplies,224.58,-144.76,May,2010
2010-05-19,Northwest Territories,Office Supplies,365.77,155.69,May,2010
2010-05-19,Northwest Territories,Technology,16073.03,5386.32,May,2010
2009-07-27,Northwest Territories,Furniture,30.68,-37.39,Jul,2009
2009-03-31,Northwest Territories,Technology,54.077,-232.99,Mar,2009
2012-06-11,Northwest Territories,Furniture,899.97,-246.3,Jun,2012
2010-09-01,Northwest Territories,Technology,6789.9275,1864.66,Sep,2010
2012-08-09,Northwest Territories,Furniture,748.29,-183.6,Aug,2012
2010-05-07,Northwest Territories,Furniture,2522.21,1026.07,May,2010
2010-05-07,Northwest Territories,Technology,4181.82,1765.48,May,2010
2011-08-25,Northwest Territories,Technology,680.8585,319.1,Aug,2011
2010-09-21,Northwest Territories,Technology,759.84,162.83,Sep,2010
2010-09-21,Northwest Territories,Office Supplies,147.39,-30.92,Sep,2010
2012-06-30,Northwest Territories,Furniture,294.0,181.53,Jun,2012
2011-01-17,Northwest Territories,Office Supplies,216.3,103.16,Jan,2011
2010-10-10,Northwest Territories,Office Supplies,31.6,-3.64,Oct,2010
2011-06-09,Northwest Territories,Office Supplies,154.18,-166.92,Jun,2011
2011-06-09,Northwest Territories,Office Supplies,110.31,-1.22,Jun,2011
2011-06-09,Northwest Territories,Office Supplies,137.51,21.62,Jun,2011
2012-06-26,Northwest Territories,Office Supplies,302.2,20.27,Jun,2012
2010-03-16,Northwest Territories,Office Supplies,399.58,-188.53,Mar,2010
2010-11-13,Northwest Territories,Furniture,52.39,-17.38,Nov,2010
2009-11-14,Northwest Territories,Office Supplies,61.09,24.06,Nov,2009
2009-11-14,Northwest Territories,Office Supplies,777.76,63.46,Nov,2009
2011-09-12,Northwest Territories,Office Supplies,108.87,-39.92,Sep,2011
2009-11-23,Northwest Territories,Technology,10051.52,4938.78,Nov,2009
2010-07-10,Northwest Territories,Office Supplies,97.13,-37.06,Jul,2010
2009-03-06,Northwest Territories,Office Supplies,1523.5,-807.89,Mar,2009
2011-02-17,Northwest Territories,Technology,756.15,-280.28,Feb,2011
2011-02-17,Northwest Territories,Office Supplies,18.15,-7.26,Feb,2011
2011-11-19,Northwest Territories,Furniture,1323.67,630.28,Nov,2011
2011-06-03,Northwest Territories,Office Supplies,47.44,14.49,Jun,2011
2010-05-25,Northwest Territories,Office Supplies,51.21,-27.53,May,2010
2010-05-25,Northwest Territories,Furniture,2195.55,-355.94,May,2010
2009-05-30,Northwest Territories,Office Supplies,3482.41,1443.35,May,2009
2012-08-30,Northwest Territories,Office Supplies,683.46,-138.82,Aug,2012
2011-12-16,Northwest Territories,Office Supplies,600.22,27.86,Dec,2011
2009-12-09,Northwest Territories,Technology,64.0305,-58.34,Dec,2009
2012-07-03,Northwest Territories,Technology,8551.544,2763.13,Jul,2012
2010-12-24,Northwest Territories,Furniture,291.66,-192.92,Dec,2010
2011-05-17,Northwest Territories,Technology,503.3275,-488.31,May,2011
2012-01-11,Northwest Territories,Technology,171.71,-343.47,Jan,2012
2011-10-03,Northwest Territories,Office Supplies,1326.04,-1129.96,Oct,2011
2011-10-03,Northwest Territories,Furniture,3881.89,-803.52,Oct,2011
2010-03-05,Northwest Territories,Office Supplies,17.89,10.51,Mar,2010
2010-03-05,Northwest Territories,Office Supplies,137.18,6.04,Mar,2010
2011-11-05,Northwest Territories,Office Supplies,617.26,-37.52,Nov,2011
2011-11-05,Northwest Territories,Furniture,13104.992,5626.42,Nov,2011
2009-01-05,Northwest Territories,Technology,700.73,-188.58,Jan,2009
2010-11-25,Northwest Territories,Office Supplies,667.55,204.74,Nov,2010
2011-04-08,Northwest Territories,Technology,701.46,-90.14,Apr,2011
2011-04-08,Northwest Territories,Office Supplies,53.94,-6.53,Apr,2011
2011-04-08,Northwest Territories,Office Supplies,46.94,7.34,Apr,2011
2011-04-08,Northwest Territories,Office Supplies,77.99,19.68,Apr,2011
2010-03-31,Northwest Territories,Furniture,5735.79,828.27,Mar,2010
2012-03-10,Northwest Territories,Office Supplies,186.93,56.44,Mar,2012
2009-02-20,Northwest Territories,Office Supplies,241.1,-243.24,Feb,2009
2009-02-20,Northwest Territories,Furniture,491.93,-53.62,Feb,2009
2009-10-01,Northwest Territories,Furniture,623.71,-213.32,Oct,2009
2012-11-01,Northwest Territories,Technology,4263.9315,1411.03,Nov,2012
2011-07-21,Northwest Territories,Office Supplies,2700.41,258.01,Jul,2011
2010-11-23,Northwest Territories,Office Supplies,1583.06,328.0,Nov,2010
2010-02-06,Northwest Territories,Office Supplies,756.6,299.59,Feb,2010
2011-01-04,Northwest Territories,Office Supplies,207.19,-85.91,Jan,2011
2011-01-04,Northwest Territories,Office Supplies,88.0,-6.38,Jan,2011
2009-08-02,Northwest Territories,Furniture,196.74,-61.59,Aug,2009
2010-06-05,Northwest Territories,Technology,471.24,115.54,Jun,2010
2009-08-02,Northwest Territories,Furniture,368.66,-165.6,Aug,2009
2010-12-28,Northwest Territories,Office Supplies,2232.06,542.16,Dec,2010
2012-10-10,Northwest Territories,Technology,387.17,-204.65,Oct,2012
2011-04-02,Northwest Territories,Office Supplies,168.57,16.65,Apr,2011
2009-11-25,Northwest Territories,Furniture,413.86,39.29,Nov,2009
2009-11-25,Northwest Territories,Office Supplies,178.45,-104.96,Nov,2009
2012-04-11,Northwest Territories,Technology,2728.65,-5572.39,Apr,2012
2010-02-16,Northwest Territories,Office Supplies,735.54,171.82,Feb,2010
2010-09-24,Northwest Territories,Technology,1060.0605,-71.03,Sep,2010
2009-02-21,Northwest Territories,Office Supplies,199.39,101.13,Feb,2009
2009-02-21,Northwest Territories,Furniture,2770.35,-202.58,Feb,2009
2012-11-11,Northwest Territories,Office Supplies,1882.12,584.15,Nov,2012
2012-11-11,Atlantic,Office Supplies,186.94,85.81,Nov,2012
2012-11-11,Atlantic,Office Supplies,407.2,-8.42,Nov,2012
2011-10-27,Atlantic,Furniture,208.6,-56.45,Oct,2011
2009-12-16,Atlantic,Office Supplies,778.38,257.32,Dec,2009
2010-05-07,Atlantic,Office Supplies,60.36,-119.62,May,2010
2011-01-08,Atlantic,Office Supplies,1936.3,278.12,Jan,2011
2012-07-09,Atlantic,Furniture,14.23,-4.43,Jul,2012
2012-07-09,Atlantic,Office Supplies,272.07,-206.46,Jul,2012
2012-07-09,Atlantic,Office Supplies,325.43,-76.11,Jul,2012
2009-03-09,Atlantic,Furniture,843.53,268.32,Mar,2009
2011-12-30,Atlantic,Furniture,6641.14,673.77,Dec,2011
2011-12-30,Atlantic,Furniture,10469.03,2608.72,Dec,2011
2011-12-30,Atlantic,Technology,835.55,171.59,Dec,2011
2009-03-29,Atlantic,Office Supplies,215.93,-41.87,Mar,2009
2011-02-13,Atlantic,Office Supplies,140.24,32.87,Feb,2011
2011-01-28,Atlantic,Technology,266.94,19.2,Jan,2011
2011-01-28,Atlantic,Furniture,113.85,-93.93,Jan,2011
2012-09-08,Atlantic,Office Supplies,83.81,21.92,Sep,2012
2012-09-08,Atlantic,Office Supplies,218.81,7.45,Sep,2012
2009-05-18,Atlantic,Furniture,9502.736,-945.56,May,2009
2012-07-29,Atlantic,Office Supplies,5686.25,2109.21,Jul,2012
2012-07-29,Atlantic,Furniture,797.24,11.46,Jul,2012
2012-04-22,Atlantic,Office Supplies,963.3,367.12,Apr,2012
2012-07-16,Atlantic,Office Supplies,94.56,37.73,Jul,2012
2012-09-22,Atlantic,Technology,712.04,-110.93,Sep,2012
2010-05-20,Atlantic,Office Supplies,283.21,-196.06,May,2010
2010-05-20,Atlantic,Furniture,45.8,-52.92,May,2010
2009-12-02,Atlantic,Office Supplies,557.85,89.45,Dec,2009
2010-06-01,Atlantic,Technology,4261.94,4.15,Jun,2010
2010-09-25,Atlantic,Technology,2071.3395,324.93,Sep,2010
2012-11-19,Atlantic,Technology,222.91,20.21,Nov,2012
2010-12-14,Atlantic,Office Supplies,1634.98,-120.45,Dec,2010
2012-10-25,Atlantic,Office Supplies,204.11,28.71,Oct,2012
2010-06-17,Atlantic,Office Supplies,1038.4,112.36,Jun,2010
2010-06-17,Atlantic,Office Supplies,305.82,-232.24,Jun,2010
2012-06-29,Atlantic,Office Supplies,7441.29,2665.4,Jun,2012
2009-02-01,Atlantic,Office Supplies,55.45,21.42,Feb,2009
2011-08-25,Atlantic,Furniture,4896.93,1467.82,Aug,2011
2009-06-20,Atlantic,Office Supplies,433.68,44.1,Jun,2009
2010-05-03,Atlantic,Technology,717.29,191.29,May,2010
2009-04-07,Atlantic,Technology,1423.35,-580.32,Apr,2009
2011-09-02,Atlantic,Technology,932.892,458.98,Sep,2011
2011-04-14,Atlantic,Office Supplies,5977.63,-86.68,Apr,2011
2011-02-13,Atlantic,Furniture,906.02,-382.38,Feb,2011
2011-02-13,Atlantic,Office Supplies,170.88,-149.09,Feb,2011
2011-07-30,Atlantic,Office Supplies,434.62,-68.98,Jul,2011
2010-08-10,Atlantic,Office Supplies,871.25,-14.31,Aug,2010
2010-08-10,Atlantic,Office Supplies,537.87,-162.24,Aug,2010
2009-04-06,Atlantic,Office Supplies,608.21,-175.13,Apr,2009
2010-10-26,Atlantic,Office Supplies,285.84,-27.26,Oct,2010
2010-10-26,Atlantic,Furniture,12450.48,3030.16,Oct,2010
2012-05-26,Atlantic,Technology,2083.0525,354.96,May,2012
2012-05-26,Atlantic,Office Supplies,233.28,112.35,May,2012
2012-05-26,Atlantic,Office Supplies,47.01,-19.32,May,2012
2012-09-10,Atlantic,Furniture,3245.73,569.57,Sep,2012
2012-09-10,Atlantic,Office Supplies,63.02,-119.66,Sep,2012
2012-09-10,Atlantic,Technology,6420.87,-690.21,Sep,2012
2012-09-10,Atlantic,Technology,2407.693,424.14,Sep,2012
2011-03-16,Atlantic,Office Supplies,109.49,26.09,Mar,2011
2011-06-18,Atlantic,Office Supplies,283.17,119.64,Jun,2011
2011-01-11,Atlantic,Office Supplies,17.0,-4.61,Jan,2011
2011-01-11,Atlantic,Furniture,67.41,-49.6,Jan,2011
2011-01-11,Atlantic,Office Supplies,130.67,-77.18,Jan,2011
2011-01-11,Atlantic,Office Supplies,77.62,-50.88,Jan,2011
2009-03-05,Atlantic,Office Supplies,440.39,186.64,Mar,2009
2009-03-05,Atlantic,Office Supplies,96.99,-66.35,Mar,2009
2009-12-14,Atlantic,Office Supplies,590.43,82.59,Dec,2009
2009-12-14,Atlantic,Office Supplies,216.33,-17.37,Dec,2009
2009-02-02,Atlantic,Technology,3152.75,1166.4,Feb,2009
2009-02-02,Atlantic,Furniture,3609.88,-1396.22,Feb,2009
2009-08-26,Atlantic,Office Supplies,188.05,-21.41,Aug,2009
2012-03-06,Atlantic,Technology,1681.6,167.37,Mar,2012
2009-11-19,Atlantic,Furniture,5203.9,636.2,Nov,2009
2009-11-19,Atlantic,Office Supplies,744.12,-1163.21,Nov,2009
2010-07-24,Atlantic,Office Supplies,293.3,-193.48,Jul,2010
2010-08-04,Atlantic,Office Supplies,50.93,-34.98,Aug,2010
2010-08-04,Atlantic,Office Supplies,792.8,26.27,Aug,2010
2010-08-04,Atlantic,Technology,782.4505,-11.4,Aug,2010
2011-03-07,Atlantic,Furniture,226.18,-115.54,Mar,2011
2011-10-20,Atlantic,Technology,1856.9695,176.87,Oct,2011
2009-08-04,Atlantic,Office Supplies,241.19,-103.65,Aug,2009
2010-04-28,Atlantic,Furniture,4177.52,-443.78,Apr,2010
2010-04-28,Atlantic,Furniture,3351.08,-1086.43,Apr,2010
2009-04-22,Atlantic,Office Supplies,159.11,64.01,Apr,2009
2011-12-04,Atlantic,Technology,1127.81,425.08,Dec,2011
2010-08-06,Atlantic,Office Supplies,9293.82,2437.17,Aug,2010
2010-08-06,Atlantic,Office Supplies,80.79,12.58,Aug,2010
2011-09-15,Atlantic,Technology,925.03,-3.68,Sep,2011
2009-10-02,Atlantic,Furniture,566.12,-19.33,Oct,2009
2009-03-01,Atlantic,Office Supplies,327.61,54.9,Mar,2009
2009-06-24,Atlantic,Furniture,178.4,20.08,Jun,2009
2009-06-24,Atlantic,Office Supplies,115.01,5.81,Jun,2009
2011-01-16,Atlantic,Office Supplies,181.83,-43.36,Jan,2011
2012-01-20,Atlantic,Technology,952.47,270.69,Jan,2012
2012-01-20,Atlantic,Technology,171.9635,-296.37,Jan,2012
2010-05-21,Atlantic,Technology,2543.95,-1011.32,May,2010
2012-03-15,Atlantic,Furniture,317.95,-144.43,Mar,2012
2012-03-15,Atlantic,Furniture,435.29,122.41,Mar,2012
2011-08-07,Atlantic,Office Supplies,937.04,391.6,Aug,2011
2011-08-07,Atlantic,Technology,1616.64,26.94,Aug,2011
2011-05-21,Atlantic,Office Supplies,404.3,-27.34,May,2011
2011-05-21,Atlantic,Furniture,11674.968,715.18,May,2011
2010-10-11,Atlantic,Office Supplies,1482.81,-678.63,Oct,2010
2010-10-11,Atlantic,Furniture,6693.28,40.32,Oct,2010
2010-12-22,Atlantic,Technology,309.3,-77.89,Dec,2010
2009-07-03,Atlantic,Office Supplies,444.52,161.13,Jul,2009
2009-05-27,Atlantic,Furniture,742.21,122.21,May,2009
2011-06-20,Atlantic,Technology,896.1805,82.04,Jun,2011
2012-08-22,Atlantic,Office Supplies,120.56,-79.35,Aug,2012
2012-08-22,Atlantic,Technology,2640.6865,751.38,Aug,2012
2011-01-26,Atlantic,Technology,8662.34,-704.66,Jan,2011
2012-12-03,Atlantic,Office Supplies,1689.97,-564.74,Dec,2012
2010-09-06,Atlantic,Office Supplies,112.03,-57.99,Sep,2010
2011-03-29,Atlantic,Office Supplies,2528.49,580.15,Mar,2011
2011-03-29,Atlantic,Furniture,1146.11,330.63,Mar,2011
2010-08-20,Atlantic,Office Supplies,102.5,13.84,Aug,2010
2010-12-02,Atlantic,Office Supplies,7783.36,3506.24,Dec,2010
2010-12-02,Atlantic,Office Supplies,61.76,4.34,Dec,2010
2010-12-02,Atlantic,Furniture,1280.34,-1048.25,Dec,2010
2011-03-26,Atlantic,Furniture,76.61,-31.83,Mar,2011
2009-12-19,Atlantic,Technology,1483.44,439.77,Dec,2009
2009-12-19,Atlantic,Furniture,145.68,12.0,Dec,2009
2011-04-29,Atlantic,Office Supplies,500.48,-48.2,Apr,2011
2010-10-24,Atlantic,Technology,8221.2935,2342.21,Oct,2010
2010-10-24,Atlantic,Office Supplies,1158.26,170.08,Oct,2010
2010-05-12,Atlantic,Office Supplies,298.52,73.19,May,2010
2010-05-12,Atlantic,Office Supplies,667.35,80.92,May,2010
2010-04-11,Atlantic,Technology,3206.965,575.33,Apr,2010
2009-01-24,Atlantic,Furniture,6654.39,1151.69,Jan,2009
2009-01-24,Atlantic,Technology,4429.69,983.55,Jan,2009
2010-11-17,Atlantic,Office Supplies,239.35,78.96,Nov,2010
2010-11-17,Atlantic,Furniture,684.66,35.09,Nov,2010
2010-09-29,Atlantic,Technology,2531.35,415.55,Sep,2010
2010-08-03,Atlantic,Office Supplies,22.45,0.78,Aug,2010
2011-06-13,Atlantic,Office Supplies,7765.13,433.63,Jun,2011
2010-05-05,Atlantic,Office Supplies,2435.32,650.56,May,2010
2010-05-05,Atlantic,Technology,4242.76,340.88,May,2010
2010-08-30,Atlantic,Furniture,14.4,-7.39,Aug,2010
2012-10-30,Atlantic,Office Supplies,92.06,5.66,Oct,2012
2012-10-30,Atlantic,Office Supplies,199.62,42.34,Oct,2012
2009-07-15,Atlantic,Office Supplies,196.5,-99.76,Jul,2009
2009-07-15,Atlantic,Technology,3672.89,-3061.82,Jul,2009
2009-07-15,Atlantic,Office Supplies,46.97,-0.01,Jul,2009
2012-08-07,Atlantic,Furniture,20333.816,-1430.45,Aug,2012
2009-02-01,Atlantic,Technology,1697.44,523.43,Feb,2009
2012-07-07,Atlantic,Technology,572.4325,-19.44,Jul,2012
2009-03-27,Atlantic,Technology,322.03,-82.83,Mar,2009
2009-03-27,Atlantic,Furniture,2470.84,25.04,Mar,2009
2009-03-27,Atlantic,Office Supplies,15.26,-7.51,Mar,2009
2009-03-27,Atlantic,Technology,5250.6625,930.99,Mar,2009
2010-09-23,Atlantic,Technology,10791.38,-234.79,Sep,2010
2011-03-28,Atlantic,Furniture,26.68,-10.74,Mar,2011
2009-07-01,Atlantic,Office Supplies,123.46,26.66,Jul,2009
2010-12-11,Atlantic,Office Supplies,588.54,-30.72,Dec,2010
2009-09-16,Atlantic,Office Supplies,284.38,-62.43,Sep,2009
2011-02-04,Atlantic,Office Supplies,165.51,-269.91,Feb,2011
2010-09-11,Atlantic,Office Supplies,2046.81,469.28,Sep,2010
2010-03-02,Atlantic,Office Supplies,28.81,7.15,Mar,2010
2010-03-02,Atlantic,Furniture,1445.6,126.03,Mar,2010
2010-03-02,Atlantic,Office Supplies,119.03,29.62,Mar,2010
2009-09-15,Atlantic,Furniture,34.88,-22.12,Sep,2009
2010-12-30,Atlantic,Technology,1272.83,250.47,Dec,2010
2010-12-30,Atlantic,Office Supplies,165.36,-94.79,Dec,2010
2011-07-25,Atlantic,Technology,883.37,51.3,Jul,2011
2009-12-23,Atlantic,Technology,23255.61,-734.33,Dec,2009
2012-10-31,Atlantic,Office Supplies,23.19,-13.27,Oct,2012
2009-12-22,Atlantic,Office Supplies,639.19,274.9,Dec,2009
2012-04-14,Atlantic,Office Supplies,62.45,-141.76,Apr,2012
2011-05-13,Atlantic,Office Supplies,152.55,-20.27,May,2011
2011-05-13,Atlantic,Office Supplies,152.96,-123.87,May,2011
2011-12-07,Atlantic,Office Supplies,7608.88,3049.45,Dec,2011
2011-12-07,Atlantic,Furniture,1270.03,221.81,Dec,2011
2010-12-04,Atlantic,Office Supplies,101.34,26.11,Dec,2010
2009-11-24,Atlantic,Office Supplies,393.59,-8.08,Nov,2009
2009-11-24,Atlantic,Technology,551.18,-326.97,Nov,2009
2009-11-24,Atlantic,Office Supplies,18.73,-6.68,Nov,2009
2011-09-13,Atlantic,Office Supplies,294.04,-5.53,Sep,2011
2011-09-13,Atlantic,Furniture,2022.65,-157.63,Sep,2011
2010-12-03,Atlantic,Office Supplies,2289.92,1037.55,Dec,2010
2011-12-18,Atlantic,Furniture,1773.86,133.3,Dec,2011
2011-12-18,Atlantic,Furniture,543.22,68.44,Dec,2011
2011-12-18,Atlantic,Furniture,813.9,256.66,Dec,2011
2012-08-09,Atlantic,Technology,865.27,11.55,Aug,2012
2012-08-09,Atlantic,Technology,429.28,-168.95,Aug,2012
2010-08-24,Atlantic,Office Supplies,341.71,32.19,Aug,2010
2011-05-22,Atlantic,Office Supplies,648.26,30.48,May,2011
2011-05-22,Atlantic,Technology,410.43,-54.58,May,2011
2012-11-18,Atlantic,Furniture,9750.55,1061.61,Nov,2012
2012-06-28,Atlantic,Furniture,835.55,326.43,Jun,2012
2012-06-28,Atlantic,Technology,1799.6115,557.6,Jun,2012
2009-02-04,Atlantic,Technology,1441.57,475.26,Feb,2009
2009-02-04,Atlantic,Office Supplies,173.09,-6.71,Feb,2009
2009-12-25,Atlantic,Furniture,5016.25,-189.35,Dec,2009
2011-09-26,Atlantic,Office Supplies,945.03,267.64,Sep,2011
2011-09-22,Atlantic,Furniture,325.75,-124.25,Sep,2011
2011-09-22,Atlantic,Office Supplies,136.42,-8.38,Sep,2011
2009-02-15,Atlantic,Office Supplies,93.05,15.27,Feb,2009
2009-02-15,Atlantic,Office Supplies,154.13,57.31,Feb,2009
2009-02-15,Atlantic,Furniture,18824.42,-575.35,Feb,2009
2009-10-11,Atlantic,Office Supplies,33.64,-22.45,Oct,2009
2011-03-10,Atlantic,Office Supplies,176.15,-125.36,Mar,2011
2012-08-11,Atlantic,Furniture,66.43,-9.45,Aug,2012
2012-08-11,Atlantic,Furniture,2674.18,631.99,Aug,2012
2012-08-11,Atlantic,Furniture,5513.82,1581.93,Aug,2012
2012-08-11,Atlantic,Office Supplies,241.14,-120.08,Aug,2012
2009-12-25,Atlantic,Office Supplies,365.22,58.08,Dec,2009
2012-06-29,Atlantic,Technology,3229.66,695.06,Jun,2012
2012-06-29,Atlantic,Technology,4010.9375,630.7,Jun,2012
2009-01-18,Atlantic,Office Supplies,672.46,279.74,Jan,2009
2012-05-20,Atlantic,Technology,8223.07,2549.4,May,2012
2009-03-19,Atlantic,Office Supplies,259.69,-45.82,Mar,2009
2009-03-19,Prarie,Technology,2503.86,-172.48,Mar,2009
2009-03-19,Prarie,Office Supplies,374.67,30.63,Mar,2009
2009-09-05,Prarie,Technology,5155.35,501.51,Sep,2009
2009-11-03,Prarie,Furniture,538.51,-88.75,Nov,2009
2011-03-26,Prarie,Office Supplies,3780.43,905.57,Mar,2011
2011-03-26,Prarie,Furniture,1961.68,-367.0,Mar,2011
2012-02-10,Prarie,Technology,638.72,-130.88,Feb,2012
2009-05-06,Prarie,Office Supplies,1599.54,578.14,May,2009
2009-05-06,Prarie,Furniture,942.42,-634.87,May,2009
2010-11-23,Prarie,Technology,1290.2065,-160.68,Nov,2010
2011-02-10,Prarie,Furniture,858.53,-97.54,Feb,2011
2010-03-29,Prarie,Office Supplies,245.4,-87.27,Mar,2010
2010-03-29,Prarie,Furniture,4177.66,85.29,Mar,2010
2012-09-05,Prarie,Office Supplies,63.33,-39.96,Sep,2012
2012-09-05,Prarie,Furniture,1436.55,-4.01,Sep,2012
2011-01-31,Prarie,Office Supplies,848.2,163.78,Jan,2011
2011-01-31,Prarie,Furniture,717.21,217.06,Jan,2011
2009-08-07,Prarie,Office Supplies,642.8,-253.11,Aug,2009
2012-05-05,Prarie,Furniture,3114.05,-1207.18,May,2012
2012-05-05,Prarie,Furniture,8161.93,1261.44,May,2012
2012-05-05,Prarie,Office Supplies,1314.65,536.87,May,2012
